chr1,7562422764,32.8115
chr2,7838947142,32.5878
chr3,6457023997,32.5947
chr4,6162131421,32.4745
chr5,5802626884,32.42
chr6,5527435412,32.4993
chr7,5089233912,32.0138
chr8,4679565728,32.3246
chr9,3827020381,31.423
chr10,4354706916,32.6775
chr11,4359543776,32.4048
chr12,4328172591,32.509
chr13,3195759921,32.6154
chr14,2903650878,32.8029
chr15,2627108845,31.0381
chr16,2652232785,32.421
chr17,2647361812,31.9266
chr18,2484920748,31.0268
chr19,1876239655,33.6446
chr20,2108900484,32.9803
chr21,1252037644,32.9149
chr22,1249251839,33.698
chrX,4843221130,31.2682
chrY,25358340,1.07285
chrM,75197248,4538.7
chr1_KI270706v1_random,7128350,40.7206
chr1_KI270707v1_random,1118945,34.9321
chr1_KI270708v1_random,4394001,34.4136
chr1_KI270709v1_random,31044314,464.318
chr1_KI270710v1_random,1867900,46.4929
chr1_KI270711v1_random,2141493,50.7343
chr1_KI270712v1_random,3420996,19.4327
chr1_KI270713v1_random,1951928,47.906
chr1_KI270714v1_random,1173964,28.1411
chr2_KI270715v1_random,1744077,10.8012
chr2_KI270716v1_random,937459,6.09535
chr3_GL000221v1_random,4334045,27.8901
chr4_GL000008v2_random,9217691,43.9547
chr5_GL000208v1_random,4000641,43.162
chr9_KI270717v1_random,640375,15.9846
chr9_KI270718v1_random,697273,18.3233
chr9_KI270719v1_random,7607269,43.0166
chr9_KI270720v1_random,1916751,49.0845
chr11_KI270721v1_random,392616,3.91379
chr14_GL000009v2_random,11917722,59.0837
chr14_GL000225v1_random,27089763,128.282
chr14_KI270722v1_random,9175702,47.2852
chr14_GL000194v1_random,8751079,45.7049
chr14_KI270723v1_random,2275552,59.7023
chr14_KI270724v1_random,2291330,57.9277
chr14_KI270725v1_random,5875617,34.0004
chr14_KI270726v1_random,55271,1.26365
chr15_KI270727v1_random,17964,0.040076
chr16_KI270728v1_random,10474733,6.6601
chr17_GL000205v2_random,16154535,87.0437
chr17_KI270729v1_random,14449850,53.6208
chr17_KI270730v1_random,3332167,31.2639
chr22_KI270731v1_random,398531,2.64358
chr22_KI270732v1_random,2848550,68.5687
chr22_KI270733v1_random,17119731,95.2302
chr22_KI270734v1_random,1456037,8.82179
chr22_KI270735v1_random,4726448,110.403
chr22_KI270736v1_random,6988198,41.195
chr22_KI270737v1_random,1217211,11.7688
chr22_KI270738v1_random,3203430,33.4317
chr22_KI270739v1_random,585154,8.07967
chrY_KI270740v1_random,0,0
chrUn_KI270302v1,57250,25.1759
chrUn_KI270304v1,30088,13.8975
chrUn_KI270303v1,33446,17.2225
chrUn_KI270305v1,25103,17.0537
chrUn_KI270322v1,199530,32.1408
chrUn_KI270320v1,475083,107.582
chrUn_KI270310v1,137638,114.603
chrUn_KI270316v1,1644,1.1385
chrUn_KI270315v1,22514,9.89192
chrUn_KI270312v1,4310,4.31864
chrUn_KI270311v1,61842,20.8503
chrUn_KI270317v1,23212,6.40508
chrUn_KI270412v1,11985,10.1654
chrUn_KI270411v1,147174,55.6213
chrUn_KI270414v1,6515,2.61752
chrUn_KI270419v1,12243,11.898
chrUn_KI270418v1,64989,30.2979
chrUn_KI270420v1,108947,46.9397
chrUn_KI270424v1,11783,5.50607
chrUn_KI270417v1,60546,29.6358
chrUn_KI270422v1,84571,58.5266
chrUn_KI270423v1,31436,32.0449
chrUn_KI270425v1,8645,4.58864
chrUn_KI270429v1,110696,81.3343
chrUn_KI270442v1,30174169,81.3256
chrUn_KI270466v1,5177329,4198.97
chrUn_KI270465v1,478215,269.569
chrUn_KI270467v1,20406677,5205.78
chrUn_KI270435v1,4974338,53.5439
chrUn_KI270438v1,73892911,879.562
chrUn_KI270468v1,263070,64.8755
chrUn_KI270510v1,218086,90.3048
chrUn_KI270509v1,327282,141.192
chrUn_KI270518v1,218828,100.104
chrUn_KI270508v1,301136,154.35
chrUn_KI270516v1,177976,136.905
chrUn_KI270512v1,956551,42.1592
chrUn_KI270519v1,8108837,58.9014
chrUn_KI270522v1,168665,29.7259
chrUn_KI270511v1,426125,52.4332
chrUn_KI270515v1,875972,137.71
chrUn_KI270507v1,602900,112.628
chrUn_KI270517v1,473071,145.426
chrUn_KI270529v1,56407,29.7035
chrUn_KI270528v1,28786,9.65002
chrUn_KI270530v1,23478,10.8293
chrUn_KI270539v1,7327,7.37865
chrUn_KI270538v1,4425001,69.546
chrUn_KI270544v1,74800,62.2296
chrUn_KI270548v1,0,0
chrUn_KI270583v1,114508,81.7914
chrUn_KI270587v1,232230,78.2183
chrUn_KI270580v1,142078,91.4862
chrUn_KI270581v1,58264,8.26909
chrUn_KI270579v1,287038,9.24944
chrUn_KI270589v1,1348717,38.1037
chrUn_KI270590v1,942376,201.147
chrUn_KI270584v1,506724,112.281
chrUn_KI270582v1,209053,32.1422
chrUn_KI270588v1,667759,108.438
chrUn_KI270593v1,274729,90.3417
chrUn_KI270591v1,933932,161.134
chrUn_KI270330v1,322822,195.413
chrUn_KI270329v1,13196,12.6885
chrUn_KI270334v1,0,0
chrUn_KI270333v1,1845152,683.643
chrUn_KI270335v1,0,0
chrUn_KI270338v1,0,0
chrUn_KI270340v1,0,0
chrUn_KI270336v1,329776,321.419
chrUn_KI270337v1,3117647,2781.13
chrUn_KI270363v1,42185,23.3971
chrUn_KI270364v1,18827,6.5944
chrUn_KI270362v1,87664,24.834
chrUn_KI270366v1,155211,18.6552
chrUn_KI270378v1,5810,5.54389
chrUn_KI270379v1,0,0
chrUn_KI270389v1,5561,4.28428
chrUn_KI270390v1,5057,2.11856
chrUn_KI270387v1,8121,5.28367
chrUn_KI270395v1,80017,70.0061
chrUn_KI270396v1,84290,44.8351
chrUn_KI270388v1,18209,14.9745
chrUn_KI270394v1,33779,34.8237
chrUn_KI270386v1,16738,9.3613
chrUn_KI270391v1,2380,1.60377
chrUn_KI270383v1,15193,8.68171
chrUn_KI270393v1,61394,46.9373
chrUn_KI270384v1,78982,47.6369
chrUn_KI270392v1,4204,4.32956
chrUn_KI270381v1,20656,10.7026
chrUn_KI270385v1,420,0.424242
chrUn_KI270382v1,36700,8.707
chrUn_KI270376v1,600,0.528169
chrUn_KI270374v1,2579,0.971009
chrUn_KI270372v1,1204,0.729697
chrUn_KI270373v1,0,0
chrUn_KI270375v1,601,0.252733
chrUn_KI270371v1,3306,1.17861
chrUn_KI270448v1,502258,62.8451
chrUn_KI270521v1,254816,33.3442
chrUn_GL000195v1,7456403,40.7685
chrUn_GL000219v1,7607344,42.4522
chrUn_GL000220v1,10670134,65.9456
chrUn_GL000224v1,21339450,118.755
chrUn_KI270741v1,384106,2.46823
chrUn_GL000226v1,4308946,287.11
chrUn_GL000213v1,775225,4.7201
chrUn_KI270743v1,7840025,37.2168
chrUn_KI270744v1,13336538,79.1618
chrUn_KI270745v1,524988,12.5322
chrUn_KI270746v1,4501560,67.7069
chrUn_KI270747v1,1170339,5.88894
chrUn_KI270748v1,243408,2.60829
chrUn_KI270749v1,6839366,43.0802
chrUn_KI270750v1,6890164,46.2893
chrUn_KI270751v1,7508306,49.809
chrUn_KI270752v1,250,0.00901063
chrUn_KI270753v1,1476601,23.459
chrUn_KI270754v1,3132738,77.9463
chrUn_KI270755v1,247077,6.72813
chrUn_KI270756v1,1166491,14.6684
chrUn_KI270757v1,5343316,86.3901
chrUn_GL000214v1,6524911,47.3788
chrUn_KI270742v1,10125274,54.2215
chrUn_GL000216v2,16676155,94.551
chrUn_GL000218v1,14812690,91.9204
chr1_KI270762v1_alt,10290930,33.8024
chr1_KI270766v1_alt,3166913,12.3577
chr1_KI270760v1_alt,3673528,33.5396
chr1_KI270765v1_alt,3438913,18.5601
chr1_GL383518v1_alt,5040321,27.6274
chr1_GL383519v1_alt,2671052,24.2233
chr1_GL383520v2_alt,11465644,31.2773
chr1_KI270764v1_alt,1653323,32.8967
