chr1,17501646421,75.9353
chr2,20321353389,84.4793
chr3,14968123141,75.5584
chr4,16155285733,85.1386
chr5,15102420812,84.379
chr6,14411635508,84.7352
chr7,13163215816,82.8031
chr8,12184868011,84.1682
chr9,9727878271,79.8738
chr10,11209499326,84.1156
chr11,11191063628,83.1841
chr12,11178084937,83.9588
chr13,8382722280,85.5527
chr14,7528790790,85.0537
chr15,6786984975,80.1852
chr16,6838813483,83.598
chr17,6357983728,76.6759
chr18,6275822822,78.36
chr19,4512255168,80.9135
chr20,5324650786,83.2702
chr21,3223895780,84.7533
chr22,3052951769,82.352
chrX,6406975828,41.3639
chrY,868061329,36.7257
chrM,409618680,24723.5
chr1_KI270706v1_random,15513502,88.6207
chr1_KI270707v1_random,2754061,85.9784
chr1_KI270708v1_random,5986931,46.8894
chr1_KI270709v1_random,37375287,559.008
chr1_KI270710v1_random,3201863,79.6959
chr1_KI270711v1_random,3371586,79.8765
chr1_KI270712v1_random,9890655,56.1832
chr1_KI270713v1_random,6411917,157.367
chr1_KI270714v1_random,3579383,85.8015
chr2_KI270715v1_random,2114887,13.0976
chr2_KI270716v1_random,2897857,18.8418
chr3_GL000221v1_random,11636224,74.8806
chr4_GL000008v2_random,22421403,106.917
chr5_GL000208v1_random,9530352,102.821
chr9_KI270717v1_random,813672,20.3103
chr9_KI270718v1_random,2289751,60.1711
chr9_KI270719v1_random,16400572,92.7398
chr9_KI270720v1_random,5025434,128.692
chr11_KI270721v1_random,742118,7.3978
chr14_GL000009v2_random,29928475,148.375
chr14_GL000225v1_random,49424690,234.048
chr14_KI270722v1_random,21698770,111.821
chr14_GL000194v1_random,29269078,152.866
chr14_KI270723v1_random,5648242,148.189
chr14_KI270724v1_random,5074015,128.277
chr14_KI270725v1_random,16131166,93.3463
chr14_KI270726v1_random,1950415,44.5921
chr15_KI270727v1_random,36340,0.0810712
chr16_KI270728v1_random,46669906,29.6739
chr17_GL000205v2_random,35860690,193.224
chr17_KI270729v1_random,31972553,118.644
chr17_KI270730v1_random,7435085,69.7593
chr22_KI270731v1_random,2514959,16.6825
chr22_KI270732v1_random,9704908,233.611
chr22_KI270733v1_random,53145871,295.629
chr22_KI270734v1_random,4409975,26.719
chr22_KI270735v1_random,11873522,277.347
chr22_KI270736v1_random,15362716,90.5623
chr22_KI270737v1_random,2353722,22.7573
chr22_KI270738v1_random,7314304,76.3338
chr22_KI270739v1_random,194874,2.69077
chrY_KI270740v1_random,809631,21.7409
chrUn_KI270302v1,102092,44.8953
chrUn_KI270304v1,209132,96.5968
chrUn_KI270303v1,186676,96.1256
chrUn_KI270305v1,80068,54.394
chrUn_KI270322v1,305264,49.1727
chrUn_KI270320v1,357873,81.0401
chrUn_KI270310v1,178915,148.972
chrUn_KI270316v1,3277,2.26939
chrUn_KI270315v1,31493,13.837
chrUn_KI270312v1,12591,12.6162
chrUn_KI270311v1,161992,54.6163
chrUn_KI270317v1,30775,8.492
chrUn_KI270412v1,104293,88.4589
chrUn_KI270411v1,408505,154.386
chrUn_KI270414v1,86900,34.9136
chrUn_KI270419v1,62744,60.9757
chrUn_KI270418v1,296986,138.455
chrUn_KI270420v1,331605,142.872
chrUn_KI270424v1,28217,13.1855
chrUn_KI270417v1,170795,83.6001
chrUn_KI270422v1,125479,86.8367
chrUn_KI270423v1,55019,56.0846
chrUn_KI270425v1,21969,11.6608
chrUn_KI270429v1,442900,325.422
chrUn_KI270442v1,72948359,196.611
chrUn_KI270466v1,22327169,18108
chrUn_KI270465v1,700357,394.79
chrUn_KI270467v1,87766961,22389.5
chrUn_KI270435v1,12352402,132.962
chrUn_KI270438v1,183078994,2179.23
chrUn_KI270468v1,591446,145.856
chrUn_KI270510v1,547998,226.914
chrUn_KI270509v1,767670,331.178
chrUn_KI270518v1,600964,274.915
chrUn_KI270508v1,721712,369.919
chrUn_KI270516v1,450149,346.268
chrUn_KI270512v1,2674140,117.861
chrUn_KI270519v1,22040646,160.1
chrUn_KI270522v1,392368,69.1519
chrUn_KI270511v1,1088167,133.895
chrUn_KI270515v1,2234566,351.292
chrUn_KI270507v1,1479994,276.479
chrUn_KI270517v1,1049333,322.574
chrUn_KI270529v1,139771,73.6024
chrUn_KI270528v1,61567,20.6393
chrUn_KI270530v1,52592,24.2583
chrUn_KI270539v1,23960,24.1289
chrUn_KI270538v1,11299682,177.593
