# This file was produced by samtools stats (1.7+htslib-1.7) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -@ 32 /data/cephfs/punim0010/projects/Tothill_A5/2018-07-31T0005_Tothill-A5_WGS-merged/work/align/Dakota_B/Dakota_B-sort.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	12ae1236	425977f7	10105119
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	727670040
SN	filtered sequences:	0
SN	sequences:	727670040
SN	is sorted:	1
SN	1st fragments:	363835020
SN	last fragments:	363835020
SN	reads mapped:	725532601
SN	reads mapped and paired:	724041916	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	2137439
SN	reads properly paired:	706564838	# proper-pair bit set
SN	reads paired:	727670040	# paired-end technology bit set
SN	reads duplicated:	68638344	# PCR or optical duplicate bit set
SN	reads MQ0:	23914303	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	3824546
SN	total length:	108423806295	# ignores clipping
SN	bases mapped:	108148067224	# ignores clipping
SN	bases mapped (cigar):	107073744359	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	10211091302
SN	mismatches:	801160667	# from NM fields
SN	error rate:	7.482326e-03	# mismatches / bases mapped (cigar)
SN	average length:	149
SN	maximum length:	151
SN	average quality:	35.5
SN	insert size average:	624.2
SN	insert size standard deviation:	177.6
SN	inward oriented pairs:	353173393
SN	outward oriented pairs:	2217831
SN	pairs with other orientation:	534611
SN	pairs on different chromosomes:	5415362
# First Fragment Qualitites. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	2708	0	0	0	0	0	0	0	0	9084187	0	0	0	0	0	0	0	0	0	0	0	0	0	14128264	0	0	0	0	0	0	0	0	0	0	0	340619861	0	0	0	0
FFQ	2	0	0	52071	0	0	0	0	0	0	0	0	5838308	0	0	0	0	0	0	0	0	0	0	0	0	0	11854073	0	0	0	0	0	0	0	0	0	0	0	346090568	0	0	0	0
FFQ	3	0	0	6277	0	0	0	0	0	0	0	0	4837439	0	0	0	0	0	0	0	0	0	0	0	0	0	10839300	0	0	0	0	0	0	0	0	0	0	0	348152004	0	0	0	0
FFQ	4	0	0	9248	0	0	0	0	0	0	0	0	4609407	0	0	0	0	0	0	0	0	0	0	0	0	0	10959275	0	0	0	0	0	0	0	0	0	0	0	348257090	0	0	0	0
FFQ	5	0	0	0	0	0	0	0	0	0	0	0	4252295	0	0	0	0	0	0	0	0	0	0	0	0	0	10418786	0	0	0	0	0	0	0	0	0	0	0	349163939	0	0	0	0
FFQ	6	0	0	299	0	0	0	0	0	0	0	0	4189389	0	0	0	0	0	0	0	0	0	0	0	0	0	10459279	0	0	0	0	0	0	0	0	0	0	0	349186053	0	0	0	0
FFQ	7	0	0	0	0	0	0	0	0	0	0	0	4078798	0	0	0	0	0	0	0	0	0	0	0	0	0	10423886	0	0	0	0	0	0	0	0	0	0	0	349332336	0	0	0	0
FFQ	8	0	0	7	0	0	0	0	0	0	0	0	4067187	0	0	0	0	0	0	0	0	0	0	0	0	0	10517500	0	0	0	0	0	0	0	0	0	0	0	349250326	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	4010724	0	0	0	0	0	0	0	0	0	0	0	0	0	10483766	0	0	0	0	0	0	0	0	0	0	0	349340530	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	3992763	0	0	0	0	0	0	0	0	0	0	0	0	0	10549713	0	0	0	0	0	0	0	0	0	0	0	349292544	0	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	4006711	0	0	0	0	0	0	0	0	0	0	0	0	0	10575121	0	0	0	0	0	0	0	0	0	0	0	349253188	0	0	0	0
FFQ	12	0	0	0	0	0	0	0	0	0	0	0	4118494	0	0	0	0	0	0	0	0	0	0	0	0	0	10935499	0	0	0	0	0	0	0	0	0	0	0	348781027	0	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	4011226	0	0	0	0	0	0	0	0	0	0	0	0	0	10720289	0	0	0	0	0	0	0	0	0	0	0	349103505	0	0	0	0
FFQ	14	0	0	30	0	0	0	0	0	0	0	0	4146913	0	0	0	0	0	0	0	0	0	0	0	0	0	11015328	0	0	0	0	0	0	0	0	0	0	0	348672749	0	0	0	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	4085352	0	0	0	0	0	0	0	0	0	0	0	0	0	10880387	0	0	0	0	0	0	0	0	0	0	0	348869281	0	0	0	0
FFQ	16	0	0	0	0	0	0	0	0	0	0	0	4149533	0	0	0	0	0	0	0	0	0	0	0	0	0	11017792	0	0	0	0	0	0	0	0	0	0	0	348667695	0	0	0	0
FFQ	17	0	0	0	0	0	0	0	0	0	0	0	4165205	0	0	0	0	0	0	0	0	0	0	0	0	0	11042799	0	0	0	0	0	0	0	0	0	0	0	348627016	0	0	0	0
FFQ	18	0	0	0	0	0	0	0	0	0	0	0	4187385	0	0	0	0	0	0	0	0	0	0	0	0	0	11048939	0	0	0	0	0	0	0	0	0	0	0	348598696	0	0	0	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	4198150	0	0	0	0	0	0	0	0	0	0	0	0	0	11040543	0	0	0	0	0	0	0	0	0	0	0	348596327	0	0	0	0
