# This file was produced by samtools stats (1.10+htslib-1.10.2) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /home/umccrise/data/sample/Chen_germline/Chen.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	9744acd5	f538b8ce	7401c75c
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	955056222
SN	filtered sequences:	0
SN	sequences:	955056222
SN	is sorted:	1
SN	1st fragments:	477528111
SN	last fragments:	477528111
SN	reads mapped:	951362386
SN	reads mapped and paired:	947811074	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	3693836
SN	reads properly paired:	925557340	# proper-pair bit set
SN	reads paired:	955056222	# paired-end technology bit set
SN	reads duplicated:	106539806	# PCR or optical duplicate bit set
SN	reads MQ0:	62733809	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	143495253755	# ignores clipping
SN	total first fragment length:	71762022100	# ignores clipping
SN	total last fragment length:	71733231655	# ignores clipping
SN	bases mapped:	142948989260	# ignores clipping
SN	bases mapped (cigar):	144269833664	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	15999611186
SN	mismatches:	842724993	# from NM fields
SN	error rate:	5.841311e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	150
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	35.5
SN	insert size average:	590.4
SN	insert size standard deviation:	153.4
SN	inward oriented pairs:	464106617
SN	outward oriented pairs:	2053973
SN	pairs with other orientation:	413234
SN	pairs on different chromosomes:	7830753
SN	percentage of properly paired reads (%):	96.9
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	92657	0	0	0	0	0	0	0	0	14473171	0	0	0	0	0	0	0	0	0	0	0	0	0	19349634	0	0	0	0	0	0	0	0	0	0	0	443612649	0
FFQ	2	0	0	261609	0	0	0	0	0	0	0	0	8040452	0	0	0	0	0	0	0	0	0	0	0	0	0	14835364	0	0	0	0	0	0	0	0	0	0	0	454390686	0
FFQ	3	0	0	61018	0	0	0	0	0	0	0	0	6481055	0	0	0	0	0	0	0	0	0	0	0	0	0	13083196	0	0	0	0	0	0	0	0	0	0	0	457902842	0
FFQ	4	0	0	61416	0	0	0	0	0	0	0	0	5914443	0	0	0	0	0	0	0	0	0	0	0	0	0	12954363	0	0	0	0	0	0	0	0	0	0	0	458597889	0
FFQ	5	0	0	56035	0	0	0	0	0	0	0	0	5297743	0	0	0	0	0	0	0	0	0	0	0	0	0	12107761	0	0	0	0	0	0	0	0	0	0	0	460066572	0
FFQ	6	0	0	70017	0	0	0	0	0	0	0	0	5100038	0	0	0	0	0	0	0	0	0	0	0	0	0	12025714	0	0	0	0	0	0	0	0	0	0	0	460332342	0
FFQ	7	0	0	56037	0	0	0	0	0	0	0	0	5003456	0	0	0	0	0	0	0	0	0	0	0	0	0	12007483	0	0	0	0	0	0	0	0	0	0	0	460461135	0
FFQ	8	0	0	56414	0	0	0	0	0	0	0	0	4988452	0	0	0	0	0	0	0	0	0	0	0	0	0	12152948	0	0	0	0	0	0	0	0	0	0	0	460330297	0
FFQ	9	0	0	56044	0	0	0	0	0	0	0	0	4880898	0	0	0	0	0	0	0	0	0	0	0	0	0	12199622	0	0	0	0	0	0	0	0	0	0	0	460391547	0
FFQ	10	0	0	56039	0	0	0	0	0	0	0	0	4874069	0	0	0	0	0	0	0	0	0	0	0	0	0	12180110	0	0	0	0	0	0	0	0	0	0	0	460417893	0
FFQ	11	0	0	56038	0	0	0	0	0	0	0	0	4887579	0	0	0	0	0	0	0	0	0	0	0	0	0	12388294	0	0	0	0	0	0	0	0	0	0	0	460196200	0
FFQ	12	0	0	56035	0	0	0	0	0	0	0	0	4839509	0	0	0	0	0	0	0	0	0	0	0	0	0	12378149	0	0	0	0	0	0	0	0	0	0	0	460254418	0
FFQ	13	0	0	56036	0	0	0	0	0	0	0	0	4811323	0	0	0	0	0	0	0	0	0	0	0	0	0	12420320	0	0	0	0	0	0	0	0	0	0	0	460240432	0
FFQ	14	0	0	56035	0	0	0	0	0	0	0	0	4781197	0	0	0	0	0	0	0	0	0	0	0	0	0	12371832	0	0	0	0	0	0	0	0	0	0	0	460319047	0
FFQ	15	0	0	56066	0	0	0	0	0	0	0	0	4798388	0	0	0	0	0	0	0	0	0	0	0	0	0	12415034	0	0	0	0	0	0	0	0	0	0	0	460258623	0
FFQ	16	0	0	56035	0	0	0	0	0	0	0	0	5081226	0	0	0	0	0	0	0	0	0	0	0	0	0	12864061	0	0	0	0	0	0	0	0	0	0	0	459526789	0
FFQ	17	0	0	56064	0	0	0	0	0	0	0	0	4990877	0	0	0	0	0	0	0	0	0	0	0	0	0	12732964	0	0	0	0	0	0	0	0	0	0	0	459748206	0
FFQ	18	0	0	65156	0	0	0	0	0	0	0	0	4985576	0	0	0	0	0	0	0	0	0	0	0	0	0	12718073	0	0	0	0	0	0	0	0	0	0	0	459759306	0
FFQ	19	0	0	56919	0	0	0	0	0	0	0	0	5249153	0	0	0	0	0	0	0	0	0	0	0	0	0	13167499	0	0	0	0	0	0	0	0	0	0	0	459054540	0
FFQ	20	0	0	56042	0	0	0	0	0	0	0	0	5129249	0	0	0	0	0	0	0	0	0	0	0	0	0	12916774	0	0	0	0	0	0	0	0	0	0	0	459426046	0
FFQ	21	0	0	58541	0	0	0	0	0	0	0	0	5152757	0	0	0	0	0	0	0	0	0	0	0	0	0	12930847	0	0	0	0	0	0	0	0	0	0	0	459385966	0
FFQ	22	0	0	56035	0	0	0	0	0	0	0	0	5326517	0	0	0	0	0	0	0	0	0	0	0	0	0	13165420	0	0	0	0	0	0	0	0	0	0	0	458980139	0
FFQ	23	0	0	59144	0	0	0	0	0	0	0	0	5437385	0	0	0	0	0	0	0	0	0	0	0	0	0	13369783	0	0	0	0	0	0	0	0	0	0	0	458661799	0
FFQ	24	0	0	62558	0	0	0	0	0	0	0	0	5568670	0	0	0	0	0	0	0	0	0	0	0	0	0	13521652	0	0	0	0	0	0	0	0	0	0	0	458375231	0
FFQ	25	0	0	66257	0	0	0	0	0	0	0	0	5657076	0	0	0	0	0	0	0	0	0	0	0	0	0	13602135	0	0	0	0	0	0	0	0	0	0	0	458202643	0
FFQ	26	0	0	70328	0	0	0	0	0	0	0	0	6315118	0	0	0	0	0	0	0	0	0	0	0	0	0	13576720	0	0	0	0	0	0	0	0	0	0	0	457565945	0
FFQ	27	0	0	74595	0	0	0	0	0	0	0	0	6451225	0	0	0	0	0	0	0	0	0	0	0	0	0	13717458	0	0	0	0	0	0	0	0	0	0	0	457284833	0
FFQ	28	0	0	79083	0	0	0	0	0	0	0	0	6534047	0	0	0	0	0	0	0	0	0	0	0	0	0	13778642	0	0	0	0	0	0	0	0	0	0	0	457136339	0
FFQ	29	0	0	84021	0	0	0	0	0	0	0	0	6730684	0	0	0	0	0	0	0	0	0	0	0	0	0	13989852	0	0	0	0	0	0	0	0	0	0	0	456723554	0
FFQ	30	0	0	89243	0	0	0	0	0	0	0	0	6879050	0	0	0	0	0	0	0	0	0	0	0	0	0	14115131	0	0	0	0	0	0	0	0	0	0	0	456444687	0
FFQ	31	0	0	94753	0	0	0	0	0	0	0	0	7077928	0	0	0	0	0	0	0	0	0	0	0	0	0	14351298	0	0	0	0	0	0	0	0	0	0	0	456004132	0
FFQ	32	0	0	103275	0	0	0	0	0	0	0	0	7172403	0	0	0	0	0	0	0	0	0	0	0	0	0	14400150	0	0	0	0	0	0	0	0	0	0	0	455852283	0
FFQ	33	0	0	107084	0	0	0	0	0	0	0	0	7228310	0	0	0	0	0	0	0	0	0	0	0	0	0	14423568	0	0	0	0	0	0	0	0	0	0	0	455769149	0
FFQ	34	0	0	113489	0	0	0	0	0	0	0	0	7409946	0	0	0	0	0	0	0	0	0	0	0	0	0	14630746	0	0	0	0	0	0	0	0	0	0	0	455373930	0
FFQ	35	0	0	119451	0	0	0	0	0	0	0	0	7425671	0	0	0	0	0	0	0	0	0	0	0	0	0	14567985	0	0	0	0	0	0	0	0	0	0	0	455415004	0
FFQ	36	0	0	1	0	0	0	0	0	0	0	0	7463910	0	0	0	0	0	0	0	0	0	0	0	0	0	14553885	0	0	0	0	0	0	0	0	0	0	0	455384091	0
FFQ	37	0	0	0	0	0	0	0	0	0	0	0	7605601	0	0	0	0	0	0	0	0	0	0	0	0	0	14694459	0	0	0	0	0	0	0	0	0	0	0	455094666	0
FFQ	38	0	0	180	0	0	0	0	0	0	0	0	7785205	0	0	0	0	0	0	0	0	0	0	0	0	0	14890585	0	0	0	0	0	0	0	0	0	0	0	454711374	0
FFQ	39	0	0	7131	0	0	0	0	0	0	0	0	8116122	0	0	0	0	0	0	0	0	0	0	0	0	0	15310732	0	0	0	0	0	0	0	0	0	0	0	453945909	0
FFQ	40	0	0	11	0	0	0	0	0	0	0	0	8204147	0	0	0	0	0	0	0	0	0	0	0	0	0	15388470	0	0	0	0	0	0	0	0	0	0	0	453779425	0
FFQ	41	0	0	912	0	0	0	0	0	0	0	0	8267596	0	0	0	0	0	0	0	0	0	0	0	0	0	15402676	0	0	0	0	0	0	0	0	0	0	0	453692744	0
FFQ	42	0	0	30	0	0	0	0	0	0	0	0	8446726	0	0	0	0	0	0	0	0	0	0	0	0	0	15600901	0	0	0	0	0	0	0	0	0	0	0	453307700	0
FFQ	43	0	0	37529	0	0	0	0	0	0	0	0	8583354	0	0	0	0	0	0	0	0	0	0	0	0	0	15744713	0	0	0	0	0	0	0	0	0	0	0	452981116	0
FFQ	44	0	0	71	0	0	0	0	0	0	0	0	8460049	0	0	0	0	0	0	0	0	0	0	0	0	0	15465274	0	0	0	0	0	0	0	0	0	0	0	453412520	0
FFQ	45	0	0	1097	0	0	0	0	0	0	0	0	8676877	0	0	0	0	0	0	0	0	0	0	0	0	0	15743015	0	0	0	0	0	0	0	0	0	0	0	452907897	0
FFQ	46	0	0	126766	0	0	0	0	0	0	0	0	8902343	0	0	0	0	0	0	0	0	0	0	0	0	0	15797359	0	0	0	0	0	0	0	0	0	0	0	452493059	0
FFQ	47	0	0	666	0	0	0	0	0	0	0	0	8731553	0	0	0	0	0	0	0	0	0	0	0	0	0	15684903	0	0	0	0	0	0	0	0	0	0	0	452892940	0
FFQ	48	0	0	144	0	0	0	0	0	0	0	0	8829860	0	0	0	0	0	0	0	0	0	0	0	0	0	15766598	0	0	0	0	0	0	0	0	0	0	0	452703744	0
FFQ	49	0	0	521	0	0	0	0	0	0	0	0	9035392	0	0	0	0	0	0	0	0	0	0	0	0	0	15991633	0	0	0	0	0	0	0	0	0	0	0	452262714	0
FFQ	50	0	0	2743	0	0	0	0	0	0	0	0	9145938	0	0	0	0	0	0	0	0	0	0	0	0	0	16070827	0	0	0	0	0	0	0	0	0	0	0	452060392	0
FFQ	51	0	0	301	0	0	0	0	0	0	0	0	9123758	0	0	0	0	0	0	0	0	0	0	0	0	0	15971527	0	0	0	0	0	0	0	0	0	0	0	452173704	0
FFQ	52	0	0	77	0	0	0	0	0	0	0	0	9211984	0	0	0	0	0	0	0	0	0	0	0	0	0	16050917	0	0	0	0	0	0	0	0	0	0	0	451995726	0
FFQ	53	0	0	195	0	0	0	0	0	0	0	0	9450308	0	0	0	0	0	0	0	0	0	0	0	0	0	16321707	0	0	0	0	0	0	0	0	0	0	0	451475580	0
FFQ	54	0	0	215	0	0	0	0	0	0	0	0	9496612	0	0	0	0	0	0	0	0	0	0	0	0	0	16278194	0	0	0	0	0	0	0	0	0	0	0	451461618	0
FFQ	55	0	0	18	0	0	0	0	0	0	0	0	9522327	0	0	0	0	0	0	0	0	0	0	0	0	0	16263572	0	0	0	0	0	0	0	0	0	0	0	451439402	0
FFQ	56	0	0	17	0	0	0	0	0	0	0	0	9641243	0	0	0	0	0	0	0	0	0	0	0	0	0	16336047	0	0	0	0	0	0	0	0	0	0	0	451236462	0
FFQ	57	0	0	219	0	0	0	0	0	0	0	0	9772603	0	0	0	0	0	0	0	0	0	0	0	0	0	16527649	0	0	0	0	0	0	0	0	0	0	0	450901707	0
FFQ	58	0	0	1	0	0	0	0	0	0	0	0	9937411	0	0	0	0	0	0	0	0	0	0	0	0	0	16714122	0	0	0	0	0	0	0	0	0	0	0	450538756	0
FFQ	59	0	0	227	0	0	0	0	0	0	0	0	10078575	0	0	0	0	0	0	0	0	0	0	0	0	0	16823578	0	0	0	0	0	0	0	0	0	0	0	450275778	0
FFQ	60	0	0	2	0	0	0	0	0	0	0	0	10144681	0	0	0	0	0	0	0	0	0	0	0	0	0	16863396	0	0	0	0	0	0	0	0	0	0	0	450157856	0
FFQ	61	0	0	5	0	0	0	0	0	0	0	0	10273919	0	0	0	0	0	0	0	0	0	0	0	0	0	16973809	0	0	0	0	0	0	0	0	0	0	0	449905701	0
FFQ	62	0	0	34	0	0	0	0	0	0	0	0	10436318	0	0	0	0	0	0	0	0	0	0	0	0	0	17132003	0	0	0	0	0	0	0	0	0	0	0	449572405	0
FFQ	63	0	0	5341	0	0	0	0	0	0	0	0	10762283	0	0	0	0	0	0	0	0	0	0	0	0	0	17558336	0	0	0	0	0	0	0	0	0	0	0	448802155	0
FFQ	64	0	0	1341	0	0	0	0	0	0	0	0	10723694	0	0	0	0	0	0	0	0	0	0	0	0	0	17361174	0	0	0	0	0	0	0	0	0	0	0	449029066	0
FFQ	65	0	0	1312	0	0	0	0	0	0	0	0	10916051	0	0	0	0	0	0	0	0	0	0	0	0	0	17653525	0	0	0	0	0	0	0	0	0	0	0	448531254	0
FFQ	66	0	0	18412	0	0	0	0	0	0	0	0	10953958	0	0	0	0	0	0	0	0	0	0	0	0	0	17601680	0	0	0	0	0	0	0	0	0	0	0	448514969	0
FFQ	67	0	0	113	0	0	0	0	0	0	0	0	11034859	0	0	0	0	0	0	0	0	0	0	0	0	0	17696150	0	0	0	0	0	0	0	0	0	0	0	448344466	0
FFQ	68	0	0	3656	0	0	0	0	0	0	0	0	11285335	0	0	0	0	0	0	0	0	0	0	0	0	0	17994122	0	0	0	0	0	0	0	0	0	0	0	447779044	0
FFQ	69	0	0	2491	0	0	0	0	0	0	0	0	11397078	0	0	0	0	0	0	0	0	0	0	0	0	0	18062050	0	0	0	0	0	0	0	0	0	0	0	447586844	0
FFQ	70	0	0	2333	0	0	0	0	0	0	0	0	11683204	0	0	0	0	0	0	0	0	0	0	0	0	0	18434025	0	0	0	0	0	0	0	0	0	0	0	446914850	0
FFQ	71	0	0	60	0	0	0	0	0	0	0	0	11714525	0	0	0	0	0	0	0	0	0	0	0	0	0	18401336	0	0	0	0	0	0	0	0	0	0	0	446904546	0
FFQ	72	0	0	48	0	0	0	0	0	0	0	0	11665739	0	0	0	0	0	0	0	0	0	0	0	0	0	18223298	0	0	0	0	0	0	0	0	0	0	0	447117260	0
FFQ	73	0	0	1338	0	0	0	0	0	0	0	0	11623750	0	0	0	0	0	0	0	0	0	0	0	0	0	18123147	0	0	0	0	0	0	0	0	0	0	0	447243866	0
FFQ	74	0	0	89	0	0	0	0	0	0	0	0	11758198	0	0	0	0	0	0	0	0	0	0	0	0	0	18252464	0	0	0	0	0	0	0	0	0	0	0	446966728	0
FFQ	75	0	0	973	0	0	0	0	0	0	0	0	12117209	0	0	0	0	0	0	0	0	0	0	0	0	0	18693810	0	0	0	0	0	0	0	0	0	0	0	446150856	0
FFQ	76	0	0	625590	0	0	0	0	0	0	0	0	12362376	0	0	0	0	0	0	0	0	0	0	0	0	0	18701346	0	0	0	0	0	0	0	0	0	0	0	445259043	0
FFQ	77	0	0	0	0	0	0	0	0	0	0	0	12252779	0	0	0	0	0	0	0	0	0	0	0	0	0	18758563	0	0	0	0	0	0	0	0	0	0	0	445922261	0
FFQ	78	0	0	0	0	0	0	0	0	0	0	0	12360442	0	0	0	0	0	0	0	0	0	0	0	0	0	18824930	0	0	0	0	0	0	0	0	0	0	0	445733336	0
FFQ	79	0	0	0	0	0	0	0	0	0	0	0	12549445	0	0	0	0	0	0	0	0	0	0	0	0	0	19010011	0	0	0	0	0	0	0	0	0	0	0	445344266	0
