TUMOR MAPPING/ALIGNING SUMMARY,,Total input reads,1595122992,100.00
TUMOR MAPPING/ALIGNING SUMMARY,,Number of duplicate marked reads,124724367,7.82
TUMOR MAPPING/ALIGNING SUMMARY,,Number of duplicate marked and mate reads removed,NA
TUMOR MAPPING/ALIGNING SUMMARY,,Number of unique reads (excl. duplicate marked reads),1470398625,92.18
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with mate sequenced,1595122992,100.00
TUMOR MAPPING/ALIGNING SUMMARY,,Reads without mate sequenced,0,0.00
TUMOR MAPPING/ALIGNING SUMMARY,,QC-failed reads,0,0.00
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped reads,1588936611,99.61
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped reads adjusted for filtered mapping,1588936611,99.61
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped reads R1,797403263,99.98
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped reads R2,791533348,99.24
TUMOR MAPPING/ALIGNING SUMMARY,,Number of unique & mapped reads (excl. duplicate marked reads),1464212244,91.79
TUMOR MAPPING/ALIGNING SUMMARY,,Unmapped reads,6186381,0.39
TUMOR MAPPING/ALIGNING SUMMARY,,Unmapped reads adjusted for filtered mapping,6186381,0.39
TUMOR MAPPING/ALIGNING SUMMARY,,Adjustment of reads matching non-reference decoys,0,0.00
TUMOR MAPPING/ALIGNING SUMMARY,,Singleton reads (itself mapped; mate unmapped),6016877,0.38
TUMOR MAPPING/ALIGNING SUMMARY,,Paired reads (itself & mate mapped),1582919734,99.23
TUMOR MAPPING/ALIGNING SUMMARY,,Properly paired reads,1549780460,97.16
TUMOR MAPPING/ALIGNING SUMMARY,,Not properly paired reads (discordant),33139274,2.08
TUMOR MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes,24245454,1.53
TUMOR MAPPING/ALIGNING SUMMARY,,Paired reads mapped to different chromosomes (MAPQ>=10),11039168,0.70
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [40:inf),1447408131,90.74
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [30:40),5501358,0.34
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [20:30),12169007,0.76
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [10:20),18965402,1.19
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ [ 0:10),104892713,6.58
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with MAPQ NA (Unmapped reads),6186381,0.39
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with indel R1,26299404,3.30
TUMOR MAPPING/ALIGNING SUMMARY,,Reads with indel R2,25224258,3.19
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases,239832549694
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases R1,119929815232
TUMOR MAPPING/ALIGNING SUMMARY,,Total bases R2,119902734462
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped bases R1,119912856051
TUMOR MAPPING/ALIGNING SUMMARY,,Mapped bases R2,118997784331
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R1,951248253,0.79
TUMOR MAPPING/ALIGNING SUMMARY,,Soft-clipped bases R2,2097232774,1.76
