chr1,9590263150,41.6098
chr2,9960988177,41.4095
chr3,8245930918,41.6251
chr4,7916653914,41.7209
chr5,7402657183,41.3595
chr6,7067684848,41.5554
chr7,6470826872,40.7047
chr8,5966895363,41.2169
chr9,4857511093,39.8841
chr10,5505330993,41.3118
chr11,5490425110,40.8108
chr12,5494987591,41.2729
chr13,4106854232,41.9139
chr14,3690793820,41.6954
chr15,3325939640,39.2945
chr16,3426242675,41.8826
chr17,3270220323,39.4382
chr18,3167623301,39.551
chr19,2282386779,40.9276
chr20,2613304406,40.8685
chr21,1586882137,41.7177
chr22,1512806317,40.8073
chrX,3153064592,20.3564
chrY,437482459,18.5089
chrM,32247008,1946.34
chr1_KI270706v1_random,7599463,43.4119
chr1_KI270707v1_random,1397282,43.6214
chr1_KI270708v1_random,2938785,23.0164
chr1_KI270709v1_random,20780449,310.805
chr1_KI270710v1_random,1555539,38.7181
chr1_KI270711v1_random,1934625,45.8333
chr1_KI270712v1_random,4724980,26.8399
chr1_KI270713v1_random,4087078,100.309
chr1_KI270714v1_random,1978333,47.4227
chr2_KI270715v1_random,1171356,7.25428
chr2_KI270716v1_random,1619074,10.5272
chr3_GL000221v1_random,5975085,38.4505
chr4_GL000008v2_random,11137328,53.1085
chr5_GL000208v1_random,5046329,54.4437
chr9_KI270717v1_random,387920,9.68299
chr9_KI270718v1_random,1157766,30.4243
chr9_KI270719v1_random,8153462,46.1051
chr9_KI270720v1_random,2410831,61.737
chr11_KI270721v1_random,379153,3.77959
chr14_GL000009v2_random,14832417,73.5337
chr14_GL000225v1_random,24916686,117.992
chr14_KI270722v1_random,10723226,55.2601
chr14_GL000194v1_random,14375033,75.0776
chr14_KI270723v1_random,2858814,75.005
chr14_KI270724v1_random,2507849,63.4016
chr14_KI270725v1_random,7904240,45.7395
chr14_KI270726v1_random,958639,21.9173
chr15_KI270727v1_random,18828,0.0420035
chr16_KI270728v1_random,23038705,14.6486
chr17_GL000205v2_random,17695393,95.3462
chr17_KI270729v1_random,19699958,73.1031
chr17_KI270730v1_random,4165564,39.0832
chr22_KI270731v1_random,1247902,8.27774
chr22_KI270732v1_random,4852807,116.814
chr22_KI270733v1_random,27599124,153.523
chr22_KI270734v1_random,2107313,12.7677
chr22_KI270735v1_random,6054298,141.419
chr22_KI270736v1_random,8055658,47.4876
chr22_KI270737v1_random,1210221,11.7012
chr22_KI270738v1_random,3816473,39.8296
chr22_KI270739v1_random,111068,1.5336
