1	249250621	56531009	100280
2	243199373	59196021	102410
3	198022430	45782730	77044
4	191154276	47359566	79721
5	180915260	41971130	70304
6	171115067	40591246	68248
7	159138663	37934617	67954
8	146364022	36669120	65047
9	141213431	29175196	51917
10	135534747	37831177	67392
11	135006516	31982283	57987
12	133851895	30820316	54083
13	115169878	22355477	37004
14	107349540	20998651	36821
15	102531392	19388646	34436
16	90354753	20815239	40193
17	81195210	20080603	39924
18	78077248	18425854	31950
19	59128983	14592448	29187
20	63025520	14654963	28909
21	48129895	9643980	19861
22	51304566	8666757	18964
X	155270560	36334028	63049
Y	59373566	2009202	10496
MT	16569	548894	1299
GL000207.1	4262	1786	55
GL000226.1	15008	1450927	1799
GL000229.1	19913	23728	80
GL000231.1	27386	31428	76
GL000210.1	27682	3236	12
GL000239.1	33824	21052	43
GL000235.1	34474	35892	113
GL000201.1	36148	4895	12
GL000247.1	36422	11000	19
GL000245.1	36651	23852	30
GL000197.1	37175	4898	12
GL000203.1	37498	13552	19
GL000246.1	38154	4619	11
GL000249.1	38502	4632	10
GL000196.1	38914	5101	6
GL000248.1	39786	4876	11
GL000244.1	39929	9604	24
GL000238.1	39939	6442	6
GL000202.1	40103	7851	16
GL000234.1	40531	55925	105
GL000232.1	40652	68861	118
GL000206.1	41001	3759	8
GL000240.1	41933	17943	35
GL000236.1	41934	6680	10
GL000241.1	42152	57147	79
GL000243.1	43341	24781	54
GL000242.1	43523	4613	9
GL000230.1	43691	21204	31
GL000237.1	45867	37500	60
GL000233.1	45941	22052	34
GL000204.1	81310	17207	160
GL000198.1	90085	80319	148
GL000208.1	92689	176995	251
GL000191.1	106433	15995	33
GL000227.1	128374	15398	22
GL000228.1	129120	276537	689
GL000214.1	137718	247045	411
GL000221.1	155397	93387	141
GL000209.1	159169	21108	31
GL000218.1	161147	125292	201
GL000220.1	161802	2138032	6186
GL000213.1	164239	19225	24
GL000211.1	166566	48585	74
GL000199.1	169874	1707622	2093
GL000217.1	172149	78218	186
GL000216.1	172294	763016	2581
GL000215.1	172545	16962	29
GL000205.1	174588	165195	287
GL000219.1	179198	124603	372
GL000224.1	179693	319359	622
GL000223.1	180455	22295	73
GL000195.1	182896	163108	248
GL000212.1	186858	92528	1878
GL000222.1	186861	74948	342
GL000200.1	187035	17180	31
GL000193.1	189789	172140	308
GL000194.1	191469	95049	171
GL000225.1	211173	816692	3115
GL000192.1	547496	126218	201
*	0	0	570608
