chr1,8948097642,38.8236
chr2,9405575120,39.1006
chr3,7818533414,39.4676
chr4,7562409315,39.854
chr5,7031314860,39.2848
chr6,6699913787,39.3931
chr7,6093690552,38.3323
chr8,5624705752,38.8532
chr9,4546372467,37.3294
chr10,5176561212,38.8447
chr11,5166054529,38.3997
chr12,5184048180,38.9375
chr13,3902795598,39.8313
chr14,3469876729,39.1996
chr15,3167645799,37.4243
chr16,3169986973,38.7501
chr17,3016956621,36.3839
chr18,3007706868,37.5543
chr19,2073616476,37.184
chr20,2445021967,38.2368
chr21,1498044398,39.3822
chr22,1382664247,37.2967
chrX,2989675207,19.3015
chrY,407207834,17.228
chrM,80884812,4881.99
chr1_KI270706v1_random,7503608,42.8643
chr1_KI270707v1_random,1223694,38.2022
chr1_KI270708v1_random,4797487,37.5737
chr1_KI270709v1_random,16192166,242.18
chr1_KI270710v1_random,1883518,46.8817
chr1_KI270711v1_random,2509802,59.4599
chr1_KI270712v1_random,4432542,25.1787
chr1_KI270713v1_random,1812484,44.4836
chr1_KI270714v1_random,696944,16.7065
chr2_KI270715v1_random,2203558,13.6468
chr2_KI270716v1_random,1321280,8.59095
chr3_GL000221v1_random,5740380,36.9401
chr4_GL000008v2_random,11395081,54.3376
chr5_GL000208v1_random,4958901,53.5004
chr9_KI270717v1_random,550084,13.7308
chr9_KI270718v1_random,851700,22.3814
chr9_KI270719v1_random,7754608,43.8497
chr9_KI270720v1_random,2333778,59.7638
chr11_KI270721v1_random,381638,3.80436
chr14_GL000009v2_random,12476375,61.8533
chr14_GL000225v1_random,23032087,109.067
chr14_KI270722v1_random,5861995,30.2087
chr14_GL000194v1_random,9727870,50.8065
chr14_KI270723v1_random,2153814,56.5083
chr14_KI270724v1_random,2462572,62.2569
chr14_KI270725v1_random,7542109,43.6439
chr14_KI270726v1_random,38302,0.875694
chr15_KI270727v1_random,33271,0.0742245
chr16_KI270728v1_random,2547646,1.61986
chr17_GL000205v2_random,19627140,105.755
chr17_KI270729v1_random,20151596,74.779
chr17_KI270730v1_random,3732691,35.0218
chr22_KI270731v1_random,1691906,11.223
chr22_KI270732v1_random,5621082,135.308
chr22_KI270733v1_random,18361348,102.137
chr22_KI270734v1_random,1581389,9.58127
chr22_KI270735v1_random,6111097,142.746
chr22_KI270736v1_random,10982703,64.7424
chr22_KI270737v1_random,1542013,14.9092
chr22_KI270738v1_random,3669402,38.2947
chr22_KI270739v1_random,526456,7.26918
chrY_KI270740v1_random,459474,12.3382
chrUn_KI270302v1,55621,24.4595
chrUn_KI270304v1,8582,3.96397
chrUn_KI270303v1,55512,28.585
chrUn_KI270305v1,37008,25.1413
chrUn_KI270322v1,371958,59.9159
chrUn_KI270320v1,972154,220.144
chrUn_KI270310v1,34565,28.7802
chrUn_KI270316v1,725,0.502078
chrUn_KI270315v1,457,0.200791
chrUn_KI270312v1,1517,1.52004
chrUn_KI270311v1,121687,41.0273
chrUn_KI270317v1,7366,2.03256
chrUn_KI270412v1,43415,36.8236
chrUn_KI270411v1,202168,76.4051
chrUn_KI270414v1,36131,14.5163
chrUn_KI270419v1,61855,60.1118
chrUn_KI270418v1,245181,114.303
chrUn_KI270420v1,201848,86.966
chrUn_KI270424v1,42659,19.9341
chrUn_KI270417v1,95376,46.6843
chrUn_KI270422v1,2441,1.68927
chrUn_KI270423v1,30910,31.5087
chrUn_KI270425v1,5914,3.13907
chrUn_KI270429v1,102056,74.986
chrUn_KI270442v1,37463106,100.971
chrUn_KI270466v1,8010753,6496.96
chrUn_KI270465v1,567553,319.928
chrUn_KI270467v1,31721731,8092.28
chrUn_KI270435v1,6498024,69.9449
chrUn_KI270438v1,117619690,1400.05
chrUn_KI270468v1,315559,77.8197
chrUn_KI270510v1,283155,117.248
chrUn_KI270509v1,477919,206.177
chrUn_KI270518v1,320713,146.712
chrUn_KI270508v1,386843,198.279
chrUn_KI270516v1,247073,190.056
chrUn_KI270512v1,1333470,58.7717
chrUn_KI270519v1,10811248,78.5313
chrUn_KI270522v1,207837,36.6297
chrUn_KI270511v1,595316,73.2516
chrUn_KI270515v1,1235921,194.297
chrUn_KI270507v1,797525,148.987
chrUn_KI270517v1,590433,181.504
chrUn_KI270529v1,53895,28.3807
chrUn_KI270528v1,30284,10.1522
chrUn_KI270530v1,34994,16.1411
chrUn_KI270539v1,1950,1.96375
chrUn_KI270538v1,6029014,94.7556
chrUn_KI270544v1,159156,132.409
chrUn_KI270548v1,0,0
chrUn_KI270583v1,166781,119.129
chrUn_KI270587v1,314683,105.99
chrUn_KI270580v1,187493,120.73
chrUn_KI270581v1,85676,12.1595
chrUn_KI270579v1,333814,10.7567
chrUn_KI270589v1,1729320,48.8564
chrUn_KI270590v1,1100428,234.883
chrUn_KI270584v1,666900,147.773
chrUn_KI270582v1,195026,29.9855
chrUn_KI270588v1,698449,113.421
chrUn_KI270593v1,342775,112.718
chrUn_KI270591v1,1021299,176.208
chrUn_KI270330v1,278977,168.872
chrUn_KI270329v1,10541,10.1356
chrUn_KI270334v1,5092,3.72222
chrUn_KI270333v1,4238918,1570.55
chrUn_KI270335v1,547,0.521947
chrUn_KI270338v1,0,0
chrUn_KI270340v1,38463,26.9349
chrUn_KI270336v1,636570,620.439
chrUn_KI270337v1,4971257,4434.66
chrUn_KI270363v1,50142,27.8103
chrUn_KI270364v1,25286,8.85674
chrUn_KI270362v1,112649,31.9119
chrUn_KI270366v1,176722,21.2406
chrUn_KI270378v1,7807,7.44943
chrUn_KI270379v1,0,0
chrUn_KI270389v1,25622,19.7396
chrUn_KI270390v1,27220,11.4034
chrUn_KI270387v1,4801,3.12362
chrUn_KI270395v1,63597,55.6404
chrUn_KI270396v1,77950,41.4628
chrUn_KI270388v1,8313,6.83635
chrUn_KI270394v1,4277,4.40928
chrUn_KI270386v1,34769,19.4457
chrUn_KI270391v1,2425,1.6341
chrUn_KI270383v1,18685,10.6771
chrUn_KI270393v1,16691,12.7607
chrUn_KI270384v1,48045,28.9777
chrUn_KI270392v1,18364,18.9125
chrUn_KI270381v1,24324,12.6031
chrUn_KI270385v1,5622,5.67879
chrUn_KI270382v1,129139,30.638
chrUn_KI270376v1,1506,1.3257
chrUn_KI270374v1,6110,2.30045
chrUn_KI270372v1,646,0.391515
chrUn_KI270373v1,0,0
chrUn_KI270375v1,2409,1.01304
chrUn_KI270371v1,5044,1.79822
chrUn_KI270448v1,606204,75.8513
chrUn_KI270521v1,323097,42.2791
chrUn_GL000195v1,13024260,71.2113
chrUn_GL000219v1,10147463,56.6271
chrUn_GL000220v1,14265323,88.1653
chrUn_GL000224v1,21354336,118.838
chrUn_KI270741v1,724670,4.65666
chrUn_GL000226v1,3244864,216.209
chrUn_GL000213v1,820234,4.99415
chrUn_KI270743v1,14853691,70.5109
chrUn_KI270744v1,19685513,116.847
chrUn_KI270745v1,411639,9.82643
chrUn_KI270746v1,5145496,77.3922
chrUn_KI270747v1,1612185,8.11224
chrUn_KI270748v1,494794,5.30206
chrUn_KI270749v1,9939857,62.6097
chrUn_KI270750v1,9289332,62.4073
chrUn_KI270751v1,9982773,66.2242
chrUn_KI270752v1,215,0.00774914
chrUn_KI270753v1,2546249,40.4526
chrUn_KI270754v1,2596393,64.6014
chrUn_KI270755v1,18979,0.516815
chrUn_KI270756v1,1801816,22.6575
chrUn_KI270757v1,6692826,108.209
chrUn_GL000214v1,7502932,54.4804
chrUn_KI270742v1,12276190,65.7398
chrUn_GL000216v2,18154979,102.936
chrUn_GL000218v1,16972951,105.326
chr1_KI270762v1_alt,10324491,33.9126
chr1_KI270766v1_alt,3772067,14.7191
chr1_KI270760v1_alt,4173451,38.104
chr1_KI270765v1_alt,2167534,11.6984
chr1_GL383518v1_alt,5693551,31.208
chr1_GL383519v1_alt,2866700,25.9976
chr1_GL383520v2_alt,14648239,39.9592
chr1_KI270764v1_alt,2022928,40.2509
chr1_KI270763v1_alt,35041121,38.4367
chr1_KI270759v1_alt,16706222,39.2533
chr1_KI270761v1_alt,6255158,37.7194
chr2_KI270770v1_alt,5218189,38.3014
chr2_KI270773v1_alt,2698238,38.0639
chr2_KI270774v1_alt,8297961,37.1066
chr2_KI270769v1_alt,4706378,39.0195
chr2_GL383521v1_alt,5566986,38.8241
chr2_KI270772v1_alt,13343304,100.295
chr2_KI270775v1_alt,5327163,38.5973
