# This file was produced by samtools stats (1.10+htslib-1.10.2) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats /home/umccrise/data/sample/Bob_somatic/Bob_T_tumor.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	8e3f5386	e21744b9	bb169266
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1770304688
SN	filtered sequences:	0
SN	sequences:	1770304688
SN	is sorted:	1
SN	1st fragments:	885152344
SN	last fragments:	885152344
SN	reads mapped:	1763755966
SN	reads mapped and paired:	1757468838	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	6548722
SN	reads properly paired:	1718221906	# proper-pair bit set
SN	reads paired:	1770304688	# paired-end technology bit set
SN	reads duplicated:	197390450	# PCR or optical duplicate bit set
SN	reads MQ0:	107027112	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	0
SN	total length:	265962476894	# ignores clipping
SN	total first fragment length:	133013539280	# ignores clipping
SN	total last fragment length:	132948937614	# ignores clipping
SN	bases mapped:	264989182981	# ignores clipping
SN	bases mapped (cigar):	267519628176	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	29637290307
SN	mismatches:	1537265462	# from NM fields
SN	error rate:	5.746365e-03	# mismatches / bases mapped (cigar)
SN	average length:	150
SN	average first fragment length:	150
SN	average last fragment length:	150
SN	maximum length:	151
SN	maximum first fragment length:	151
SN	maximum last fragment length:	151
SN	average quality:	35.5
SN	insert size average:	603.4
SN	insert size standard deviation:	162.9
SN	inward oriented pairs:	861927918
SN	outward oriented pairs:	3751650
SN	pairs with other orientation:	674493
SN	pairs on different chromosomes:	13372971
SN	percentage of properly paired reads (%):	97.1
# First Fragment Qualities. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	114521	0	0	0	0	0	0	0	0	30034415	0	0	0	0	0	0	0	0	0	0	0	0	0	38102842	0	0	0	0	0	0	0	0	0	0	0	816900566	0
FFQ	2	0	0	429507	0	0	0	0	0	0	0	0	16066838	0	0	0	0	0	0	0	0	0	0	0	0	0	28862195	0	0	0	0	0	0	0	0	0	0	0	839793804	0
FFQ	3	0	0	55849	0	0	0	0	0	0	0	0	12770743	0	0	0	0	0	0	0	0	0	0	0	0	0	25356602	0	0	0	0	0	0	0	0	0	0	0	846969150	0
FFQ	4	0	0	56923	0	0	0	0	0	0	0	0	11677135	0	0	0	0	0	0	0	0	0	0	0	0	0	25101584	0	0	0	0	0	0	0	0	0	0	0	848316702	0
FFQ	5	0	0	46579	0	0	0	0	0	0	0	0	10445183	0	0	0	0	0	0	0	0	0	0	0	0	0	23450085	0	0	0	0	0	0	0	0	0	0	0	851210497	0
FFQ	6	0	0	72220	0	0	0	0	0	0	0	0	10000886	0	0	0	0	0	0	0	0	0	0	0	0	0	23154147	0	0	0	0	0	0	0	0	0	0	0	851925091	0
FFQ	7	0	0	46589	0	0	0	0	0	0	0	0	9710655	0	0	0	0	0	0	0	0	0	0	0	0	0	22930670	0	0	0	0	0	0	0	0	0	0	0	852464430	0
FFQ	8	0	0	47324	0	0	0	0	0	0	0	0	9632969	0	0	0	0	0	0	0	0	0	0	0	0	0	23079807	0	0	0	0	0	0	0	0	0	0	0	852392244	0
FFQ	9	0	0	46592	0	0	0	0	0	0	0	0	9474843	0	0	0	0	0	0	0	0	0	0	0	0	0	23156279	0	0	0	0	0	0	0	0	0	0	0	852474630	0
FFQ	10	0	0	46590	0	0	0	0	0	0	0	0	9437959	0	0	0	0	0	0	0	0	0	0	0	0	0	23161495	0	0	0	0	0	0	0	0	0	0	0	852506300	0
