# This file was produced by samtools stats (1.7+htslib-1.7) and can be plotted using plot-bamstats
# This file contains statistics for all reads.
# The command line was:  stats -@ 32 /data/cephfs/punim0010/projects/Tothill_A5/2018-07-31T0005_Tothill-A5_WGS-merged/work/align/PRJ180506_E194-T01-D/PRJ180506_E194-T01-D-sort.bam
# CHK, Checksum	[2]Read Names	[3]Sequences	[4]Qualities
# CHK, CRC32 of reads which passed filtering followed by addition (32bit overflow)
CHK	ad293249	d3f732cb	497ae698
# Summary Numbers. Use `grep ^SN | cut -f 2-` to extract this part.
SN	raw total sequences:	1549307408
SN	filtered sequences:	0
SN	sequences:	1549307408
SN	is sorted:	1
SN	1st fragments:	774653704
SN	last fragments:	774653704
SN	reads mapped:	1545288146
SN	reads mapped and paired:	1542564058	# paired-end technology bit set + both mates mapped
SN	reads unmapped:	4019262
SN	reads properly paired:	1512719712	# proper-pair bit set
SN	reads paired:	1549307408	# paired-end technology bit set
SN	reads duplicated:	140794055	# PCR or optical duplicate bit set
SN	reads MQ0:	50501658	# mapped and MQ=0
SN	reads QC failed:	0
SN	non-primary alignments:	7533594
SN	total length:	230794137855	# ignores clipping
SN	bases mapped:	230286338946	# ignores clipping
SN	bases mapped (cigar):	228255343276	# more accurate
SN	bases trimmed:	0
SN	bases duplicated:	20915379224
SN	mismatches:	1416301311	# from NM fields
SN	error rate:	6.204898e-03	# mismatches / bases mapped (cigar)
SN	average length:	148
SN	maximum length:	151
SN	average quality:	35.8
SN	insert size average:	597.9
SN	insert size standard deviation:	162.9
SN	inward oriented pairs:	754856233
SN	outward oriented pairs:	4277450
SN	pairs with other orientation:	911276
SN	pairs on different chromosomes:	9391222
# First Fragment Qualitites. Use `grep ^FFQ | cut -f 2-` to extract this part.
# Columns correspond to qualities and rows to cycles. First column is the cycle number.
FFQ	1	0	0	8605	0	0	0	0	0	0	0	0	22282571	0	0	0	0	0	0	0	0	0	0	0	0	0	32466843	0	0	0	0	0	0	0	0	0	0	0	719895685	0	0	0	0
FFQ	2	0	0	167077	0	0	0	0	0	0	0	0	12377646	0	0	0	0	0	0	0	0	0	0	0	0	0	24192384	0	0	0	0	0	0	0	0	0	0	0	737916597	0	0	0	0
FFQ	3	0	0	2234	0	0	0	0	0	0	0	0	9480153	0	0	0	0	0	0	0	0	0	0	0	0	0	21045007	0	0	0	0	0	0	0	0	0	0	0	744126310	0	0	0	0
FFQ	4	0	0	43059	0	0	0	0	0	0	0	0	8680161	0	0	0	0	0	0	0	0	0	0	0	0	0	20904641	0	0	0	0	0	0	0	0	0	0	0	745025843	0	0	0	0
FFQ	5	0	0	121	0	0	0	0	0	0	0	0	7787014	0	0	0	0	0	0	0	0	0	0	0	0	0	19550900	0	0	0	0	0	0	0	0	0	0	0	747315669	0	0	0	0
FFQ	6	0	0	59	0	0	0	0	0	0	0	0	7432066	0	0	0	0	0	0	0	0	0	0	0	0	0	19234582	0	0	0	0	0	0	0	0	0	0	0	747986997	0	0	0	0
FFQ	7	0	0	48	0	0	0	0	0	0	0	0	7165614	0	0	0	0	0	0	0	0	0	0	0	0	0	19074992	0	0	0	0	0	0	0	0	0	0	0	748413050	0	0	0	0
FFQ	8	0	0	0	0	0	0	0	0	0	0	0	7054084	0	0	0	0	0	0	0	0	0	0	0	0	0	19086344	0	0	0	0	0	0	0	0	0	0	0	748513276	0	0	0	0
FFQ	9	0	0	0	0	0	0	0	0	0	0	0	7069817	0	0	0	0	0	0	0	0	0	0	0	0	0	19288466	0	0	0	0	0	0	0	0	0	0	0	748295421	0	0	0	0
FFQ	10	0	0	0	0	0	0	0	0	0	0	0	7033174	0	0	0	0	0	0	0	0	0	0	0	0	0	19223202	0	0	0	0	0	0	0	0	0	0	0	748397328	0	0	0	0
FFQ	11	0	0	0	0	0	0	0	0	0	0	0	7059072	0	0	0	0	0	0	0	0	0	0	0	0	0	19474421	0	0	0	0	0	0	0	0	0	0	0	748120211	0	0	0	0
FFQ	12	0	0	383	0	0	0	0	0	0	0	0	7303454	0	0	0	0	0	0	0	0	0	0	0	0	0	20036661	0	0	0	0	0	0	0	0	0	0	0	747313206	0	0	0	0
FFQ	13	0	0	0	0	0	0	0	0	0	0	0	7259887	0	0	0	0	0	0	0	0	0	0	0	0	0	20029657	0	0	0	0	0	0	0	0	0	0	0	747364160	0	0	0	0
FFQ	14	0	0	275	0	0	0	0	0	0	0	0	7364792	0	0	0	0	0	0	0	0	0	0	0	0	0	20308493	0	0	0	0	0	0	0	0	0	0	0	746980144	0	0	0	0
FFQ	15	0	0	0	0	0	0	0	0	0	0	0	7347106	0	0	0	0	0	0	0	0	0	0	0	0	0	20152386	0	0	0	0	0	0	0	0	0	0	0	747154212	0	0	0	0
FFQ	16	0	0	10661	0	0	0	0	0	0	0	0	7363908	0	0	0	0	0	0	0	0	0	0	0	0	0	20341127	0	0	0	0	0	0	0	0	0	0	0	746938008	0	0	0	0
FFQ	17	0	0	13	0	0	0	0	0	0	0	0	7317991	0	0	0	0	0	0	0	0	0	0	0	0	0	20207843	0	0	0	0	0	0	0	0	0	0	0	747127857	0	0	0	0
FFQ	18	0	0	2	0	0	0	0	0	0	0	0	7527892	0	0	0	0	0	0	0	0	0	0	0	0	0	20486313	0	0	0	0	0	0	0	0	0	0	0	746639497	0	0	0	0
FFQ	19	0	0	0	0	0	0	0	0	0	0	0	7464602	0	0	0	0	0	0	0	0	0	0	0	0	0	20369138	0	0	0	0	0	0	0	0	0	0	0	746819964	0	0	0	0
