chr1,10170174055,44.1259
chr2,10696949409,44.469
chr3,8711952080,43.9775
chr4,8411741936,44.33
chr5,7852309537,43.8718
chr6,7447897072,43.7909
chr7,6810665267,42.8424
chr8,6291663205,43.4603
chr9,5076015962,41.6782
chr10,5826002642,43.7181
chr11,5785121033,43.0013
chr12,5799201435,43.5579
chr13,4352651130,44.4225
chr14,3885357912,43.8934
chr15,3545503291,41.8886
chr16,3595776034,43.9549
chr17,3418474479,41.2261
chr18,3369297933,42.0691
chr19,2354155488,42.2146
chr20,2771844922,43.3478
chr21,1680559767,44.1804
chr22,1577378314,42.5491
chrX,3327676954,21.4837
chrY,469689910,19.8715
chrM,81975519,4947.82
chr1_KI270706v1_random,8883639,50.7477
chr1_KI270707v1_random,1546327,48.2744
chr1_KI270708v1_random,5674007,44.4386
chr1_KI270709v1_random,55942029,836.704
chr1_KI270710v1_random,2457566,61.17
chr1_KI270711v1_random,2135404,50.59
chr1_KI270712v1_random,4868069,27.6527
chr1_KI270713v1_random,3478248,85.3663
chr1_KI270714v1_random,1555607,37.2895
chr2_KI270715v1_random,1779826,11.0226
chr2_KI270716v1_random,1473496,9.58066
chr3_GL000221v1_random,5808559,37.3788
chr4_GL000008v2_random,13288871,63.3681
chr5_GL000208v1_random,5638564,60.8332
chr9_KI270717v1_random,624839,15.5968
chr9_KI270718v1_random,930130,24.4424
chr9_KI270719v1_random,8243702,46.6154
chr9_KI270720v1_random,2675503,68.5148
chr11_KI270721v1_random,374776,3.73595
chr14_GL000009v2_random,15245945,75.5839
chr14_GL000225v1_random,40022469,189.525
chr14_KI270722v1_random,10844558,55.8854
chr14_GL000194v1_random,10731938,56.0505
chr14_KI270723v1_random,3036759,79.6736
chr14_KI270724v1_random,3167194,80.0706
chr14_KI270725v1_random,5973871,34.569
chr14_KI270726v1_random,1103017,25.2182
chr15_KI270727v1_random,17754,0.0396075
chr16_KI270728v1_random,16589365,10.5479
chr17_GL000205v2_random,19306620,104.028
chr17_KI270729v1_random,23222958,86.1763
chr17_KI270730v1_random,5822155,54.6261
chr22_KI270731v1_random,1436263,9.5272
chr22_KI270732v1_random,6295435,151.54
chr22_KI270733v1_random,53031647,294.994
chr22_KI270734v1_random,1042693,6.31744
chr22_KI270735v1_random,6533172,152.605
chr22_KI270736v1_random,15302749,90.2088
chr22_KI270737v1_random,2329251,22.5207
chr22_KI270738v1_random,5012659,52.3133
chr22_KI270739v1_random,381929,5.27359
chrY_KI270740v1_random,510807,13.7166
chrUn_KI270302v1,119826,52.6939
chrUn_KI270304v1,18502,8.54596
chrUn_KI270303v1,92197,47.4753
chrUn_KI270305v1,109832,74.6141
chrUn_KI270322v1,472425,76.0994
chrUn_KI270320v1,1211965,274.449
chrUn_KI270310v1,134898,112.321
chrUn_KI270316v1,27279,18.8913
chrUn_KI270315v1,58568,25.7329
chrUn_KI270312v1,61104,61.2265
chrUn_KI270311v1,155712,52.499
chrUn_KI270317v1,155900,43.0188
chrUn_KI270412v1,42702,36.2188
chrUn_KI270411v1,109852,41.5163
chrUn_KI270414v1,35250,14.1623
chrUn_KI270419v1,88420,85.9281
chrUn_KI270418v1,268596,125.22
chrUn_KI270420v1,214412,92.3792
chrUn_KI270424v1,29081,13.5893
chrUn_KI270417v1,104964,51.3774
chrUn_KI270422v1,142484,98.6048
chrUn_KI270423v1,61100,62.2834
chrUn_KI270425v1,11050,5.86518
chrUn_KI270429v1,216216,158.866
chrUn_KI270442v1,39102646,105.39
chrUn_KI270466v1,18326675,14863.5
chrUn_KI270465v1,254005,143.182
chrUn_KI270467v1,66918479,17071
chrUn_KI270435v1,7081280,76.2231
chrUn_KI270438v1,148542817,1768.14
chrUn_KI270468v1,318403,78.5211
chrUn_KI270510v1,265503,109.939
chrUn_KI270509v1,447765,193.169
chrUn_KI270518v1,336576,153.969
chrUn_KI270508v1,392235,201.043
chrUn_KI270516v1,241230,185.562
chrUn_KI270512v1,1239685,54.6381
chrUn_KI270519v1,9563632,69.4688
chrUn_KI270522v1,229748,40.4914
chrUn_KI270511v1,485138,59.6946
chrUn_KI270515v1,1125394,176.921
chrUn_KI270507v1,711450,132.907
chrUn_KI270517v1,580256,178.376
chrUn_KI270529v1,97023,51.0916
chrUn_KI270528v1,26555,8.90211
chrUn_KI270530v1,72254,33.3275
chrUn_KI270539v1,9566,9.63343
chrUn_KI270538v1,9973481,156.749
chrUn_KI270544v1,178805,148.756
chrUn_KI270548v1,603,0.377111
chrUn_KI270583v1,156331,111.665
chrUn_KI270587v1,1146340,386.103
chrUn_KI270580v1,184692,118.926
chrUn_KI270581v1,79992,11.3528
chrUn_KI270579v1,505736,16.2967
chrUn_KI270589v1,1980547,55.954
chrUn_KI270590v1,1235248,263.66
chrUn_KI270584v1,628446,139.252
chrUn_KI270582v1,304177,46.7677
chrUn_KI270588v1,886667,143.986
chrUn_KI270593v1,355848,117.017
chrUn_KI270591v1,1247891,215.302
chrUn_KI270330v1,496228,300.38
chrUn_KI270329v1,17835,17.149
chrUn_KI270334v1,0,0
chrUn_KI270333v1,8391955,3109.28
chrUn_KI270335v1,0,0
chrUn_KI270338v1,0,0
chrUn_KI270340v1,2380,1.66667
chrUn_KI270336v1,1422393,1386.35
chrUn_KI270337v1,8215410,7328.64
chrUn_KI270363v1,54902,30.4504
chrUn_KI270364v1,33994,11.9068
chrUn_KI270362v1,124536,35.2793
chrUn_KI270366v1,225803,27.1398
chrUn_KI270378v1,15060,14.3702
chrUn_KI270379v1,0,0
chrUn_KI270389v1,1563,1.20416
chrUn_KI270390v1,19934,8.35107
chrUn_KI270387v1,0,0
chrUn_KI270395v1,16228,14.1977
chrUn_KI270396v1,427,0.227128
chrUn_KI270388v1,603,0.495888
chrUn_KI270394v1,1613,1.66289
chrUn_KI270386v1,276,0.154362
chrUn_KI270391v1,1551,1.04515
chrUn_KI270383v1,17135,9.79143
chrUn_KI270393v1,1371,1.04817
chrUn_KI270384v1,0,0
chrUn_KI270392v1,2066,2.1277
chrUn_KI270381v1,11357,5.88446
chrUn_KI270385v1,183,0.184848
chrUn_KI270382v1,87512,20.762
chrUn_KI270376v1,601,0.529049
chrUn_KI270374v1,5633,2.12086
chrUn_KI270372v1,2050,1.24242
chrUn_KI270373v1,0,0
chrUn_KI270375v1,902,0.37931
chrUn_KI270371v1,8855,3.15686
chrUn_KI270448v1,504425,63.1162
chrUn_KI270521v1,348477,45.6002
chrUn_GL000195v1,12095077,66.1309
chrUn_GL000219v1,10329834,57.6448
chrUn_GL000220v1,13416683,82.9204
chrUn_GL000224v1,28209689,156.988
chrUn_KI270741v1,471865,3.03216
chrUn_GL000226v1,1999800,133.249
chrUn_GL000213v1,1117933,6.80675
chrUn_KI270743v1,17909973,85.0192
chrUn_KI270744v1,24815893,147.3
chrUn_KI270745v1,379635,9.06245
chrUn_KI270746v1,6360562,95.6677
chrUn_KI270747v1,1518172,7.63918
chrUn_KI270748v1,580499,6.22045
chrUn_KI270749v1,8232837,51.8575
chrUn_KI270750v1,8493703,57.0622
chrUn_KI270751v1,12314040,81.6895
chrUn_KI270752v1,547,0.0197153
chrUn_KI270753v1,1810593,28.7651
chrUn_KI270754v1,4840785,120.445
chrUn_KI270755v1,417399,11.3661
chrUn_KI270756v1,2500847,31.4477
chrUn_KI270757v1,7023809,113.56
chrUn_GL000214v1,8688688,63.0904
chrUn_KI270742v1,12155378,65.0929
chrUn_GL000216v2,29653161,168.128
chrUn_GL000218v1,23916160,148.412
chr1_KI270762v1_alt,12496608,41.0473
chr1_KI270766v1_alt,4835480,18.8686
chr1_KI270760v1_alt,5114601,46.6967
chr1_KI270765v1_alt,4865635,26.2603
chr1_GL383518v1_alt,6955386,38.1244
chr1_GL383519v1_alt,3445218,31.244
chr1_GL383520v2_alt,17472832,47.6644
chr1_KI270764v1_alt,2406667,47.8862
chr1_KI270763v1_alt,43482436,47.696
chr1_KI270759v1_alt,20226174,47.5238
chr1_KI270761v1_alt,7342099,44.2738
chr2_KI270770v1_alt,6370571,46.7599
chr2_KI270773v1_alt,3344360,47.1787
chr2_KI270774v1_alt,10096106,45.1475
chr2_KI270769v1_alt,5834242,48.3704
chr2_GL383521v1_alt,6715067,46.8308
chr2_KI270772v1_alt,25245464,189.757
chr2_KI270775v1_alt,6646656,48.1575
chr2_KI270771v1_alt,5379652,48.7309
chr2_KI270768v1_alt,5031208,45.6971
chr2_GL582966v2_alt,4801896,49.9516
chr2_GL383522v1_alt,5901071,47.6581
chr2_KI270776v1_alt,8104887,46.5354
chr2_KI270767v1_alt,7090156,43.8807
chr3_JH636055v2_alt,8269493,47.7589
chr3_KI270783v1_alt,5341579,48.9214
chr3_KI270780v1_alt,10391745,46.3694
chr3_GL383526v1_alt,8580806,47.4941
chr3_KI270777v1_alt,8552075,49.2492
chr3_KI270778v1_alt,12079862,48.6597
chr3_KI270781v1_alt,5232345,46.29
chr3_KI270779v1_alt,4432964,21.5914
chr3_KI270782v1_alt,7542756,46.4372
chr3_KI270784v1_alt,5658897,30.6875
chr4_KI270790v1_alt,10512413,47.7303
chr4_GL383528v1_alt,18117882,48.1619
chr4_KI270787v1_alt,5398160,48.2224
chr4_GL000257v2_alt,29017546,49.4778
chr4_KI270788v1_alt,7530657,47.3731
chr4_GL383527v1_alt,8002706,48.638
chr4_KI270785v1_alt,5454183,45.4849
chr4_KI270789v1_alt,9470185,45.9843
chr4_KI270786v1_alt,10179463,41.7027
chr5_KI270793v1_alt,5706743,45.2428
chr5_KI270792v1_alt,8456711,47.2328
chr5_KI270791v1_alt,9203142,47.0244
chr5_GL383532v1_alt,3090892,37.3621
chr5_GL949742v1_alt,11053442,48.7253
chr5_KI270794v1_alt,8000323,48.617
chr5_GL339449v2_alt,29922806,19.7781
chr5_GL383530v1_alt,4858742,47.9918
chr5_KI270796v1_alt,7844037,45.4179
chr5_GL383531v1_alt,8324678,47.9922
chr5_KI270795v1_alt,4789397,36.313
chr6_GL000250v2_alt,52362031,22.0859
chr6_KI270800v1_alt,8423601,47.9136
chr6_KI270799v1_alt,6859076,45.0816
chr6_GL383533v1_alt,6157203,49.3619
chr6_KI270801v1_alt,43230503,49.6628
chr6_KI270802v1_alt,3237352,43.1618
chr6_KB021644v2_alt,7591763,40.8548
chr6_KI270797v1_alt,9490237,48.0431
chr6_KI270798v1_alt,12824856,47.188
chr7_KI270804v1_alt,7355915,46.5706
chr7_KI270809v1_alt,8793379,41.9559
chr7_KI270806v1_alt,7580916,47.9301
chr7_GL383534v2_alt,5462708,45.8346
chr7_KI270803v1_alt,51667229,46.4813
chr7_KI270808v1_alt,12822441,47.236
chr7_KI270807v1_alt,5549485,43.8923
